datetime,open,high,low,close,vol
2022-05-17 14:59:29.920,0.088819,0.088936,0.088687,0.088881,1
2022-05-17 15:01:40.992,0.088881,0.08907,0.088828,0.089068,1
2022-05-17 15:01:40.992,0.089068,0.089082,0.088953,0.089039,1
2022-05-17 15:03:52.064,0.089039,0.089093,0.088926,0.088985,1
2022-05-17 15:03:52.064,0.088983,0.089083,0.088919,0.089041,1
2022-05-17 15:06:03.136,0.089288,0.089288,0.08916,0.089263,1
2022-05-17 15:06:03.136,0.089041,0.089293,0.089037,0.08925,1
2022-05-17 15:06:03.136,0.089248,0.089438,0.089248,0.089288,1
2022-05-17 15:08:14.208,0.089265,0.089296,0.089207,0.089288,1
2022-05-17 15:08:14.208,0.089289,0.089357,0.089278,0.089355,1
2022-05-17 15:10:25.280,0.089355,0.089361,0.089175,0.089179,1
2022-05-17 15:10:25.280,0.08918,0.089285,0.089151,0.089281,1
2022-05-17 15:12:36.352,0.08928,0.089337,0.089228,0.089258,1
2022-05-17 15:12:36.352,0.089258,0.089258,0.089103,0.089114,1
2022-05-17 15:14:47.424,0.089114,0.089264,0.089055,0.089261,1
2022-05-17 15:14:47.424,0.089261,0.089261,0.088984,0.088992,1
2022-05-17 15:16:58.496,0.088991,0.08905,0.088729,0.088763,1
2022-05-17 15:16:58.496,0.088763,0.08877,0.088418,0.088563,1
2022-05-17 15:16:58.496,0.088568,0.088775,0.088414,0.088734,1
2022-05-17 15:19:09.568,0.088732,0.088871,0.088677,0.088868,1
2022-05-17 15:19:09.568,0.088867,0.088867,0.088619,0.088747,1
2022-05-17 15:21:20.640,0.088747,0.08877,0.088642,0.088724,1
2022-05-17 15:21:20.640,0.088726,0.088736,0.088448,0.088529,1
2022-05-17 15:23:31.712,0.088532,0.088672,0.088532,0.088648,1
2022-05-17 15:23:31.712,0.088649,0.088659,0.088471,0.088483,1
2022-05-17 15:25:42.784,0.088483,0.088634,0.088463,0.088504,1
2022-05-17 15:25:42.784,0.088505,0.088527,0.088393,0.08842,1
2022-05-17 15:27:53.856,0.088556,0.088627,0.088501,0.0886,1
2022-05-17 15:27:53.856,0.08844,0.088621,0.08843,0.088556,1
2022-05-17 15:30:04.928,0.088663,0.08882,0.088662,0.088699,1
2022-05-17 15:30:04.928,0.088601,0.088649,0.088403,0.088466,1
2022-05-17 15:30:04.928,0.088466,0.088663,0.088435,0.088663,1
2022-05-17 15:32:16.000,0.088742,0.088848,0.088738,0.088842,1
