datetime,open,high,low,close,vol
2022-04-19 14:59:34.016,0.142569,0.143139,0.142547,0.143138,1
2022-04-19 15:01:45.088,0.143138,0.143265,0.142809,0.142947,1
2022-04-19 15:01:45.088,0.142948,0.143577,0.142948,0.143576,1
2022-04-19 15:03:56.160,0.143415,0.143438,0.143136,0.143136,1
2022-04-19 15:03:56.160,0.143573,0.143725,0.143166,0.143206,1
2022-04-19 15:03:56.160,0.143206,0.143415,0.143196,0.143415,1
2022-04-19 15:06:07.232,0.143127,0.143284,0.143104,0.143241,1
2022-04-19 15:06:07.232,0.14324,0.144264,0.143237,0.144174,1
2022-04-19 15:08:18.304,0.144174,0.144174,0.143617,0.143698,1
2022-04-19 15:08:18.304,0.143698,0.143822,0.143642,0.143822,1
2022-04-19 15:10:29.376,0.143821,0.143971,0.143678,0.14392,1
2022-04-19 15:10:29.376,0.14392,0.144574,0.143907,0.144486,1
2022-04-19 15:12:40.448,0.144526,0.144526,0.143819,0.143821,1
2022-04-19 15:12:40.448,0.143821,0.143975,0.143514,0.143571,1
2022-04-19 15:14:51.520,0.143526,0.143724,0.14352,0.143655,1
2022-04-19 15:14:51.520,0.143652,0.143767,0.143491,0.143645,1
2022-04-19 15:17:02.592,0.143646,0.14397,0.143646,0.143913,1
2022-04-19 15:17:02.592,0.143915,0.143936,0.143437,0.143454,1
2022-04-19 15:17:02.592,0.143452,0.14366,0.143342,0.143359,1
2022-04-19 15:19:13.664,0.143357,0.143357,0.143023,0.143052,1
2022-04-19 15:19:13.664,0.14305,0.143222,0.142918,0.143145,1
2022-04-19 15:21:24.736,0.142997,0.143074,0.142818,0.142934,1
2022-04-19 15:21:24.736,0.143144,0.143198,0.142994,0.143001,1
2022-04-19 15:23:35.808,0.142935,0.143059,0.142935,0.142971,1
2022-04-19 15:23:35.808,0.142971,0.143067,0.14279,0.142827,1
2022-04-19 15:25:46.880,0.142826,0.142887,0.142627,0.142629,1
2022-04-19 15:25:46.880,0.14263,0.142732,0.14259,0.142662,1
2022-04-19 15:27:57.952,0.142661,0.14319,0.142634,0.14319,1
2022-04-19 15:27:57.952,0.143195,0.143222,0.142861,0.142887,1
2022-04-19 15:27:57.952,0.142886,0.143,0.142813,0.142917,1
2022-04-19 15:30:09.024,0.142727,0.142769,0.142669,0.1427,1
2022-04-19 15:30:09.024,0.142917,0.142917,0.142681,0.142727,1
2022-04-19 15:32:20.096,0.142699,0.142699,0.142573,0.14259,1
2022-04-19 15:32:20.096,0.142588,0.142594,0.142314,0.142323,1
2022-04-19 15:34:31.168,0.142324,0.142543,0.142317,0.142464,1
2022-04-19 15:34:31.168,0.142465,0.142576,0.142465,0.142522,1
2022-04-19 15:36:42.240,0.142521,0.142595,0.142251,0.142332,1
