datetime,open,high,low,close,vol
2022-04-27 15:00:47.744,0.13819,0.138776,0.138145,0.138578,1
2022-04-27 15:00:47.744,0.138579,0.138953,0.138579,0.138737,1
2022-04-27 15:02:58.816,0.138939,0.13899,0.138396,0.138433,1
2022-04-27 15:02:58.816,0.138736,0.139082,0.138653,0.13894,1
2022-04-27 15:02:58.816,0.138454,0.138814,0.138454,0.138783,1
2022-04-27 15:05:09.888,0.138783,0.138793,0.138186,0.138362,1
2022-04-27 15:05:09.888,0.138362,0.138583,0.138329,0.138393,1
2022-04-27 15:07:20.960,0.138393,0.138701,0.138244,0.138457,1
2022-04-27 15:07:20.960,0.138454,0.138758,0.138415,0.138657,1
2022-04-27 15:09:32.032,0.138656,0.138728,0.138413,0.138419,1
2022-04-27 15:09:32.032,0.138419,0.138419,0.138115,0.138211,1
2022-04-27 15:11:43.104,0.13822,0.138376,0.138155,0.13819,1
2022-04-27 15:11:43.104,0.13819,0.138242,0.13812,0.138234,1
2022-04-27 15:13:54.176,0.138257,0.138874,0.138257,0.138815,1
2022-04-27 15:13:54.176,0.138816,0.138824,0.138491,0.138583,1
2022-04-27 15:16:05.248,0.138584,0.13924,0.138584,0.138922,1
2022-04-27 15:16:05.248,0.138923,0.139041,0.138658,0.138891,1
2022-04-27 15:16:05.248,0.13888,0.139171,0.138818,0.139011,1
2022-04-27 15:18:16.320,0.139011,0.139145,0.139003,0.139113,1
2022-04-27 15:18:16.320,0.139115,0.139296,0.139006,0.139296,1
2022-04-27 15:20:27.392,0.138919,0.139117,0.138858,0.138931,1
2022-04-27 15:20:27.392,0.139307,0.139307,0.138766,0.138919,1
2022-04-27 15:22:38.464,0.138931,0.139481,0.138924,0.139296,1
2022-04-27 15:22:38.464,0.139296,0.139458,0.139265,0.139351,1
2022-04-27 15:24:49.536,0.139351,0.139472,0.139159,0.139185,1
2022-04-27 15:24:49.536,0.139183,0.139422,0.139122,0.139421,1
2022-04-27 15:27:00.608,0.139444,0.139537,0.138995,0.139136,1
2022-04-27 15:27:00.608,0.139135,0.139152,0.139067,0.139117,1
2022-04-27 15:27:00.608,0.139119,0.139242,0.139084,0.139199,1
2022-04-27 15:29:11.680,0.139448,0.1398,0.139434,0.139488,1
2022-04-27 15:29:11.680,0.139199,0.139609,0.139114,0.139451,1
2022-04-27 15:31:22.752,0.139487,0.139867,0.139479,0.139867,1
2022-04-27 15:31:22.752,0.139867,0.139997,0.139858,0.139934,1
2022-04-27 15:33:33.824,0.139914,0.140699,0.139896,0.140452,1
2022-04-27 15:33:33.824,0.140452,0.140452,0.140221,0.140295,1
2022-04-27 15:35:44.896,0.140297,0.140604,0.140297,0.140535,1
2022-04-27 15:35:44.896,0.140535,0.140549,0.140294,0.140337,1
2022-04-27 15:37:55.968,0.140336,0.140336,0.14001,0.140213,1
2022-04-27 15:37:55.968,0.140213,0.140217,0.140059,0.14012,1
2022-04-27 15:37:55.968,0.140126,0.140176,0.139791,0.139812,1
2022-04-27 15:40:07.040,0.139964,0.140229,0.139894,0.140178,1
2022-04-27 15:40:07.040,0.139811,0.140014,0.139636,0.139964,1
2022-04-27 15:42:18.112,0.140177,0.140246,0.140018,0.140177,1
2022-04-27 15:42:18.112,0.140186,0.140551,0.139947,0.140116,1
2022-04-27 15:44:29.184,0.140115,0.140115,0.139881,0.139922,1
2022-04-27 15:44:29.184,0.139922,0.139941,0.139818,0.139907,1
2022-04-27 15:46:40.256,0.139941,0.140301,0.139933,0.140301,1
2022-04-27 15:46:40.256,0.140301,0.140371,0.14011,0.14011,1
2022-04-27 15:48:51.328,0.14011,0.140213,0.139963,0.140205,1
2022-04-27 15:48:51.328,0.140205,0.140211,0.140118,0.140152,1
2022-04-27 15:51:02.400,0.140268,0.140407,0.139823,0.139833,1
2022-04-27 15:51:02.400,0.140153,0.140371,0.140134,0.140262,1
2022-04-27 15:51:02.400,0.140267,0.140536,0.140187,0.140267,1
2022-04-27 15:53:13.472,0.139832,0.139834,0.139665,0.139673,1
2022-04-27 15:53:13.472,0.139674,0.139751,0.139577,0.139725,1
2022-04-27 15:55:24.544,0.139724,0.139781,0.139558,0.13971,1
2022-04-27 15:55:24.544,0.13971,0.139864,0.13971,0.139819,1
2022-04-27 15:57:35.616,0.139819,0.139947,0.139673,0.139947,1
2022-04-27 15:57:35.616,0.139947,0.140013,0.139823,0.13995,1
2022-04-27 15:59:46.688,0.139952,0.140065,0.139918,0.139993,1
2022-04-27 15:59:46.688,0.139993,0.140288,0.139823,0.140234,1
2022-04-27 16:01:57.760,0.140421,0.14067,0.140308,0.140326,1
2022-04-27 16:01:57.760,0.140234,0.140234,0.139545,0.139672,1
2022-04-27 16:01:57.760,0.139672,0.140476,0.139672,0.140421,1
2022-04-27 16:04:08.832,0.140326,0.140368,0.140135,0.140135,1
2022-04-27 16:04:08.832,0.140143,0.140517,0.14013,0.140428,1
2022-04-27 16:06:19.904,0.14043,0.140689,0.140241,0.140317,1
2022-04-27 16:06:19.904,0.140319,0.140528,0.140319,0.140455,1
2022-04-27 16:08:30.976,0.140452,0.140757,0.14044,0.140628,1
2022-04-27 16:08:30.976,0.140627,0.140728,0.140561,0.140671,1
2022-04-27 16:10:42.048,0.140692,0.140692,0.140466,0.140619,1
2022-04-27 16:10:42.048,0.140612,0.140668,0.140521,0.140625,1
2022-04-27 16:12:53.120,0.140624,0.140701,0.140538,0.140701,1
2022-04-27 16:12:53.120,0.140701,0.140715,0.140567,0.140589,1
2022-04-27 16:15:04.192,0.140935,0.141113,0.140838,0.141033,1
2022-04-27 16:15:04.192,0.14059,0.140975,0.140589,0.140919,1
2022-04-27 16:15:04.192,0.140919,0.14094,0.140756,0.14094,1
2022-04-27 16:17:15.264,0.141033,0.141131,0.140586,0.140596,1
2022-04-27 16:17:15.264,0.140596,0.140661,0.140544,0.140599,1
2022-04-27 16:19:26.336,0.140598,0.140603,0.140385,0.14047,1
2022-04-27 16:19:26.336,0.140472,0.140782,0.140425,0.140778,1
2022-04-27 16:21:37.408,0.140777,0.141175,0.140755,0.141004,1
2022-04-27 16:21:37.408,0.14101,0.14119,0.14095,0.141153,1
2022-04-27 16:23:48.480,0.141155,0.141525,0.141155,0.141525,1
2022-04-27 16:23:48.480,0.141526,0.141654,0.141298,0.141504,1
2022-04-27 16:25:59.552,0.141526,0.141959,0.141516,0.141651,1
2022-04-27 16:25:59.552,0.141504,0.141553,0.141361,0.14152,1
2022-04-27 16:25:59.552,0.141521,0.141604,0.141493,0.141524,1
2022-04-27 16:28:10.624,0.141651,0.141772,0.141604,0.141735,1
2022-04-27 16:28:10.624,0.141747,0.141934,0.141723,0.141933,1
2022-04-27 16:30:21.696,0.141932,0.142057,0.141896,0.141926,1
2022-04-27 16:30:21.696,0.141927,0.141955,0.141273,0.141332,1
2022-04-27 16:32:32.768,0.141334,0.141478,0.141334,0.141427,1
2022-04-27 16:32:32.768,0.141427,0.141458,0.141064,0.141096,1
2022-04-27 16:34:43.840,0.141096,0.141097,0.140571,0.140969,1
2022-04-27 16:34:43.840,0.140969,0.141002,0.140383,0.140403,1
2022-04-27 16:36:54.912,0.14062,0.141025,0.140575,0.141012,1
2022-04-27 16:36:54.912,0.140561,0.140781,0.140539,0.140621,1
2022-04-27 16:36:54.912,0.140408,0.140668,0.140408,0.140561,1
2022-04-27 16:39:05.984,0.141011,0.141241,0.140831,0.141083,1
2022-04-27 16:39:05.984,0.141083,0.141178,0.140978,0.141103,1
2022-04-27 16:41:17.056,0.141103,0.14127,0.141034,0.141088,1
2022-04-27 16:41:17.056,0.14109,0.141183,0.140949,0.140999,1
2022-04-27 16:43:28.128,0.140998,0.141409,0.140978,0.141295,1
2022-04-27 16:43:28.128,0.141294,0.141325,0.141085,0.141108,1
2022-04-27 16:45:39.200,0.141108,0.141128,0.140724,0.140733,1
2022-04-27 16:45:39.200,0.140733,0.140733,0.140501,0.14051,1
2022-04-27 16:47:50.272,0.14051,0.140697,0.140499,0.140688,1
2022-04-27 16:47:50.272,0.140649,0.140649,0.140151,0.140349,1
2022-04-27 16:50:01.344,0.14033,0.140445,0.140276,0.140291,1
2022-04-27 16:50:01.344,0.140292,0.140552,0.140195,0.140488,1
2022-04-27 16:50:01.344,0.140489,0.140542,0.140241,0.140259,1
2022-04-27 16:52:12.416,0.140259,0.140261,0.139884,0.140028,1
2022-04-27 16:52:12.416,0.140028,0.14009,0.139804,0.139806,1
2022-04-27 16:54:23.488,0.139805,0.140038,0.13978,0.140029,1
2022-04-27 16:54:23.488,0.140028,0.140401,0.140017,0.14007,1
2022-04-27 16:56:34.560,0.140048,0.140048,0.139818,0.139894,1
2022-04-27 16:56:34.560,0.139904,0.139999,0.139863,0.139909,1
2022-04-27 16:58:45.632,0.13986,0.140106,0.13986,0.139995,1
2022-04-27 16:58:45.632,0.139908,0.139959,0.139816,0.139858,1
2022-04-27 17:00:56.704,0.139474,0.139867,0.139459,0.139711,1
2022-04-27 17:00:56.704,0.139995,0.140036,0.13967,0.139827,1
2022-04-27 17:00:56.704,0.139825,0.139825,0.139396,0.139463,1
2022-04-27 17:03:07.776,0.139841,0.140273,0.139841,0.140273,1
2022-04-27 17:03:07.776,0.139713,0.139889,0.139673,0.139839,1
2022-04-27 17:05:18.848,0.140273,0.14051,0.140261,0.140447,1
2022-04-27 17:05:18.848,0.140449,0.140459,0.140124,0.140303,1
2022-04-27 17:07:29.920,0.140302,0.140362,0.140291,0.140329,1
2022-04-27 17:07:29.920,0.140329,0.140398,0.140266,0.140272,1
2022-04-27 17:09:40.992,0.140272,0.140386,0.140271,0.140332,1
2022-04-27 17:09:40.992,0.140332,0.140445,0.140258,0.140392,1
2022-04-27 17:11:52.064,0.140343,0.140345,0.140231,0.140309,1
2022-04-27 17:11:52.064,0.140387,0.140408,0.14029,0.140346,1
2022-04-27 17:14:03.136,0.140007,0.140008,0.13974,0.139928,1
2022-04-27 17:14:03.136,0.139928,0.139929,0.139658,0.139666,1
2022-04-27 17:14:03.136,0.140309,0.140309,0.13994,0.140007,1
2022-04-27 17:16:14.208,0.139667,0.139729,0.139566,0.139595,1
2022-04-27 17:16:14.208,0.1396,0.13975,0.1396,0.139696,1
2022-04-27 17:18:25.280,0.139699,0.139737,0.139624,0.139677,1
